"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"15249"	"TOP2A"	6.55284681614865	4.02597394381294	105.18317512042	2.64732623482217e-17	1.92060702031843e-15
"9801"	"NAP1L3"	-5.39298982932383	5.03697118441313	-104.911258364494	2.66465030692556e-17	1.9249840289311e-15
"6007"	"GPR12"	-4.10404191475703	2.35396300917694	-104.57603373663	2.71438835158983e-17	1.94974212504316e-15
"14979"	"TMEM151B"	-6.39399488370386	4.11087909937479	-104.870158193514	2.72179380468222e-17	1.94974212504316e-15
"14817"	"TIAM1"	-4.06089199624829	5.00741574955025	-103.993216318638	2.87497217616317e-17	2.05085358290401e-15
"14142"	"SRGAP3"	-4.25429386704069	3.38024021683024	-103.648082424445	2.98007305774111e-17	2.11696939839284e-15
"12474"	"RIMS2"	-4.17926988036639	3.09468799322905	-103.505641588773	3.02089075562499e-17	2.13283696475129e-15
"7241"	"KCNC2"	-5.10079341757278	2.87367797632761	-103.582998561912	3.02743002797708e-17	2.13283696475129e-15
"9044"	"MCM10"	3.73203821853842	2.54087184909277	103.332354357739	3.0644859046281e-17	2.1500584439508e-15
"13273"	"SGIP1"	-4.54131702018498	2.98251136304763	-103.285393662812	3.09836189042605e-17	2.16491687991286e-15
"8962"	"MAPT"	-5.46033759994345	5.38488052534298	-103.29318164256	3.1325108296538e-17	2.17984396468439e-15
"620"	"ANKS1B"	-5.29775174248559	4.00739903939189	-103.079236413771	3.19270223172555e-17	2.20424788736448e-15
"12413"	"RGS4"	-5.4007680938748	5.23234645750303	-103.092003890069	3.19343790356635e-17	2.20424788736448e-15
"1941"	"C2orf80"	-4.79475778084334	2.72689273655265	-102.922905781828	3.22198668400067e-17	2.21498592643256e-15
"9134"	"MELK"	4.85551561243994	3.11738422371833	102.489998163285	3.36795682454702e-17	2.30603597998804e-15
"9743"	"MYRIP"	-4.25549028593189	2.91090228720881	-102.231226381335	3.43597555466258e-17	2.34319788925769e-15
"2232"	"CACNG3"	-5.54979644259939	3.09358346854732	-102.287920285182	3.47069640108035e-17	2.3468173633237e-15
"3047"	"CLDN11"	-5.78520031844517	4.75785981296043	-102.321754723626	3.47207259921036e-17	2.3468173633237e-15
"5397"	"FMN2"	-3.88959337478575	3.17264486435763	-102.071447206627	3.48257840882689e-17	2.3468173633237e-15
"6023"	"GPR158"	-4.8369191776558	3.46131848773642	-102.064421907783	3.51526575559397e-17	2.35951834122526e-15
"15417"	"TRIP13"	4.27934583049275	3.82034204319227	101.545905882175	3.68423459074964e-17	2.46323590343884e-15
"13189"	"SERPINA7"	4.15834231882333	2.70583967883058	101.477362593299	3.70634766215074e-17	2.46834067546906e-15
"5585"	"GABRB2"	-6.41502487509474	3.58035415812762	-101.626292630716	3.76835637676109e-17	2.49987190145524e-15
"7903"	"LMO3"	-5.43587717568486	4.07440440277187	-101.421365285781	3.78325730858527e-17	2.50002921915001e-15
"5594"	"GAD2"	-4.58028008137521	2.65897726636525	-101.221388249086	3.81914152603719e-17	2.50888072950685e-15
"5502"	"FSTL5"	-5.22040843500031	3.44309206612498	-101.280298105382	3.82608358068967e-17	2.50888072950685e-15
"12193"	"RASGRF1"	-5.46875890352282	3.7255607960275	-101.163113423585	3.88627360007818e-17	2.53858538726946e-15
"7573"	"KLHL32"	-4.29665007204063	2.90939175037701	-100.98146350915	3.90342699030412e-17	2.54005827319446e-15
"10599"	"PACSIN1"	-6.09434839756164	4.73330297274722	-100.951317034962	4.01314718681863e-17	2.59208864035427e-15
"6112"	"GRIA1"	-5.87193397192748	3.38271388635737	-100.911565501478	4.01379201744107e-17	2.59208864035427e-15
"5587"	"GABRD"	-7.16915436409465	4.1453224805089	-101.08260004733	4.04487745316913e-17	2.59299009502713e-15
"7413"	"KIAA1045"	-5.22616857471641	3.35546484758473	-100.724739786246	4.05035309895211e-17	2.59299009502713e-15
"6868"	"IGF2BP3"	4.93385629144549	3.3311743666836	100.661917193849	4.06081503532315e-17	2.59299009502713e-15
"5488"	"FRMPD4"	-3.79612724932198	2.2449252908157	-100.327327437168	4.1596761681231e-17	2.63992479393987e-15
"13013"	"SCN1A"	-4.36597369218563	3.07472512988172	-100.355407196416	4.16528693512713e-17	2.63992479393987e-15
"5813"	"GJB6"	-4.69402835249363	2.64876993613571	-100.092058746924	4.29422826777957e-17	2.70200474158736e-15
"2691"	"CDCA7"	5.07693603740763	3.77528956667987	100.135559504086	4.2949339255685e-17	2.70200474158736e-15
"6744"	"HSPB8"	-4.38217366283739	4.88932014005682	-99.8593865243156	4.38492537962375e-17	2.74847767636784e-15
"5498"	"FST"	6.02285475201656	3.93348434813238	100.035844235281	4.40395419511105e-17	2.75029359239737e-15
"12166"	"RAPGEF4"	-5.34516092599712	4.58425833436311	-99.4234268541164	4.64124689171653e-17	2.88790577579836e-15
"2738"	"CDK5R1"	-4.70770504561843	4.83039396889943	-99.1182177323994	4.7518227153074e-17	2.9459572899373e-15
"15648"	"TYMS"	4.3672713302349	5.00148859451409	98.9614198639369	4.81359863752144e-17	2.97344359315591e-15
"15819"	"UNC80"	-4.82841387219854	2.8259815603048	-98.8430222910955	4.89721585043108e-17	3.01417447776171e-15
"2126"	"C8orf46"	-5.52060658620983	3.91272596452649	-98.8515095083128	4.93961315544983e-17	3.0293332621318e-15
"13950"	"SORBS1"	-3.48403915355839	4.79668156663659	-98.6188765516838	4.96049296001384e-17	3.03123456900631e-15
"978"	"ASTN1"	-4.77204160527772	3.40556679469778	-98.6789497644218	4.97879273081205e-17	3.03155133098624e-15
"13318"	"SH3GL3"	-4.36287609260597	4.23394984256872	-98.5094409456259	5.04673556083498e-17	3.06198557212369e-15
"12491"	"RIT2"	-5.85934300691106	3.24843387107607	-98.4517077499203	5.17956629933865e-17	3.13143354033421e-15
"2241"	"CADM2"	-6.10629722277416	3.40514570525967	-98.3391435815336	5.26401968459822e-17	3.17124634638569e-15
"8930"	"MAP6"	-4.64558124390601	3.83305194781029	-97.8724534432652	5.41210257856815e-17	3.24897665007072e-15
"11679"	"PRKCG"	-5.7136686848387	3.5521887772817	-97.6343189366746	5.63215354440777e-17	3.31986631390239e-15
"4443"	"ELAVL2"	-4.83689663431763	3.05537857553443	-97.4817254545478	5.65292016509093e-17	3.31986631390239e-15
"6814"	"IDS"	-3.97704473413163	7.18337475692036	-97.3789321912984	5.66906746032686e-17	3.31986631390239e-15
"3344"	"CPNE6"	-5.89590119065535	3.32969124085561	-97.5743001914328	5.68549687210315e-17	3.31986631390239e-15
"214"	"ADAM22"	-4.02011318021557	4.13093557350849	-97.3433550279122	5.69223317570876e-17	3.31986631390239e-15
"14640"	"TCEAL7"	-6.97936386916576	3.9940261681447	-97.7440200308199	5.70168126314948e-17	3.31986631390239e-15
"7496"	"KIF23"	4.80955192718934	3.31374636347309	97.3885819419489	5.70723223758574e-17	3.31986631390239e-15
"6383"	"HEMGN"	4.72654808287022	3.07257799469946	97.3587283736923	5.71989207458764e-17	3.31986631390239e-15
"13634"	"SLC39A12"	-3.81262556430991	2.21394322654709	-97.2818910009026	5.72183638496647e-17	3.31986631390239e-15
"12337"	"REPS2"	-3.45860886858253	3.6455962162676	-97.2431389834688	5.73546583374336e-17	3.31986631390239e-15
"11575"	"PPP2R2C"	-5.55889855330232	4.70409338962003	-97.4247553400008	5.74438713473637e-17	3.31986631390239e-15
"4075"	"DNM1"	-5.36610284874179	6.34617582483276	-97.1446269596207	5.90063755128157e-17	3.39335673470914e-15
"14358"	"STXBP5L"	-4.27226291841374	2.99133308872354	-97.0069237995728	5.91135521267296e-17	3.39335673470914e-15
"6866"	"IGF2BP1"	4.4453256825403	2.85377592358528	96.9729187346985	5.9421641728611e-17	3.3995958719164e-15
"8759"	"LUM"	5.5627149570447	4.53322140006239	97.0134381074276	6.00163683596062e-17	3.40662331037523e-15
"8616"	"LPPR4"	-4.40585564093636	3.02830711412392	-96.8745779159523	6.00258692024508e-17	3.40662331037523e-15
"13205"	"SERPINI1"	-5.11972451344873	5.84290939528912	-96.9327847731925	6.01439155623757e-17	3.40662331037523e-15
"8606"	"LPHN3"	-3.96172895380777	2.96364876194311	-96.7239465805687	6.07818894948695e-17	3.43135905297361e-15
"6142"	"GRM5"	-4.18429847708598	2.45918089044544	-96.4505481211613	6.2690259139209e-17	3.51908437192184e-15
"16062"	"WASF3"	-3.8682010836083	4.91319657093189	-96.4208815464848	6.27486450269365e-17	3.51908437192184e-15
"10704"	"PBK"	5.4963018822822	3.45132713593852	96.5268767899789	6.31539392064083e-17	3.51943907041438e-15
"10254"	"NRCAM"	-3.86729820482	5.34124225646874	-96.3587630213895	6.3167831283172e-17	3.51943907041438e-15
"11231"	"PLCXD3"	-4.56924758441258	2.75568173207057	-96.0430678976855	6.57278987428127e-17	3.65014640282155e-15
"7851"	"LINC00320"	-4.68971678564541	2.63519047801657	-95.8321746805143	6.73256888342542e-17	3.71566417255244e-15
"4884"	"FAM13C"	-4.05265838890512	3.20531620983126	-95.7756402330856	6.73435526610772e-17	3.71566417255244e-15
"11460"	"POU5F1"	6.18300748007793	4.21791533326179	95.878566333246	6.85048755511251e-17	3.76754717184236e-15
"14345"	"STX1B"	-5.59415764525434	4.91417945117306	-95.4587440862964	7.09634927057334e-17	3.89021410655964e-15
"14970"	"TMEM144"	-4.52595079496784	4.9344166207548	-95.1232768349857	7.25723692122734e-17	3.96566129070528e-15
"5018"	"FAM49A"	-5.10079456159198	3.47551814940114	-94.9539925431283	7.44223567071727e-17	4.05291153333265e-15
"1043"	"ATP1A2"	-6.367829962298	5.52855334468425	-95.1178166746855	7.46445082683121e-17	4.05291153333265e-15
"15979"	"VIP"	-3.69816785750787	2.17267266188351	-94.1402832831601	8.02920130738988e-17	4.34570962189492e-15
"5254"	"FGF12"	-4.58555824112167	3.45524307622706	-94.1356834207882	8.08914601106434e-17	4.36429906147582e-15
"10617"	"PAIP2B"	-3.59265947320971	4.2182816012827	-93.9588465501132	8.18668027806286e-17	4.402987762167e-15
"2362"	"CBLN1"	-5.34217375085899	5.0643070739416	-93.9514207503531	8.33369787366209e-17	4.44469929911819e-15
"1183"	"BAALC"	-5.37865064650375	5.16220361791201	-93.9483586887364	8.34098819921762e-17	4.44469929911819e-15
"8895"	"MAP1A"	-5.20433358896303	5.66973491880187	-93.9074873366686	8.35762710476087e-17	4.44469929911819e-15
"15069"	"TMEM35"	-5.26199387405793	3.82169705046191	-93.9030321490436	8.36851706854912e-17	4.44469929911819e-15
"7507"	"KIF4A"	4.30613782708142	3.07432513041655	93.7407448207864	8.42589007583716e-17	4.46127328891142e-15
"6312"	"HBG2"	9.41259627064824	6.3283741130758	94.5449990259691	8.49959297018563e-17	4.47518516757831e-15
"16195"	"WSCD2"	-5.41261080562456	3.31313632153349	-93.7765472767994	8.50466299662955e-17	4.47518516757831e-15
"13715"	"SLC8A2"	-5.69824978412333	3.65815750888393	-93.7383656302264	8.57891255054135e-17	4.50036554074398e-15
"2274"	"CAMKK2"	-3.53379797751249	6.27839276638209	-93.3250459044663	8.77778733355683e-17	4.5778520442617e-15
"4137"	"DPPA4"	5.18420220758502	3.2575247520829	93.4579241570744	8.7803250541004e-17	4.5778520442617e-15
"11933"	"PTPRD"	-4.39765578756829	4.10518517189992	-93.2542057013934	8.89903051794837e-17	4.61915889019037e-15
"2220"	"CACNA1G"	-4.07892547878667	2.53311793838934	-93.215250147348	8.91373848831387e-17	4.61915889019037e-15
"6138"	"GRM1"	-4.34490611260644	2.51046809508222	-93.207502368696	8.94091914763805e-17	4.61920395600246e-15
"247"	"ADARB2"	-3.70496872219408	2.16040449435317	-92.9462332022107	9.16236414331135e-17	4.71930955526632e-15
"15760"	"UCHL1"	-4.45532326206524	8.0145708995076	-92.9688752236736	9.19053583428294e-17	4.71956160959909e-15
"6117"	"GRID2"	-4.0528555796898	2.35107605923543	-92.62416666993	9.51789745302184e-17	4.87299200229938e-15
"7414"	"KIAA1107"	-4.36791901685623	3.67750760311988	-92.5880261148538	9.58112340522327e-17	4.89067583639675e-15
"12475"	"RIMS3"	-4.71588870248844	4.76322907947595	-92.4646124902626	9.74863515017797e-17	4.96132778135475e-15
"7055"	"IQSEC3"	-5.54769435616493	3.21278076268639	-92.5114723257694	9.80722375827339e-17	4.96963189906031e-15
"2245"	"CADPS2"	-3.62257642449137	4.65652158387699	-92.3185111298223	9.82325033716537e-17	4.96963189906031e-15
"4503"	"ENC1"	-3.48297735862218	6.36075245717746	-92.2843297354811	9.8547793216121e-17	4.97083232704629e-15
"6333"	"HCN1"	-4.01018185336291	2.40215692679877	-92.0195581893931	1.01815824439896e-16	5.12052504683125e-15
"16763"	"ZNF536"	-3.99639727900562	2.44903114194982	-91.8147368140057	1.04178773839831e-16	5.2239526917508e-15
"954"	"ASF1B"	5.66862751780782	3.7652254966913	91.7663961629921	1.0683032800533e-16	5.34120311484715e-15
"5407"	"FN1"	4.32719397536173	7.46195977806972	91.5399384180302	1.07739825215114e-16	5.35436950958469e-15
"7264"	"KCNIP4"	-5.19732882755021	3.82809098996226	-91.6192537161142	1.0784807661154e-16	5.35436950958469e-15
"15059"	"TMEM235"	-4.06377264775197	2.34683652691688	-91.4967202543819	1.08035844407129e-16	5.35436950958469e-15
"4187"	"DTNA"	-4.21318350998647	5.42973846604085	-91.4711811349642	1.08474139664099e-16	5.36050900618326e-15
"2247"	"CALB1"	-5.3555566109207	4.30350821339462	-91.465037137023	1.09991651754605e-16	5.41361370766706e-15
"11789"	"PRUNE2"	-3.4610219622869	4.23033515704465	-91.2927151651477	1.10183820550206e-16	5.41361370766706e-15
"4968"	"FAM19A2"	-3.95655632755017	2.58952600643345	-91.2620555452259	1.10859208456648e-16	5.42264563307709e-15
"9984"	"NELL2"	-5.39503450772019	4.92694565336472	-91.3664953034936	1.11289429505755e-16	5.42264563307709e-15
"4060"	"DNAJC6"	-4.72990342186956	5.17103700331878	-91.2867243263898	1.11321835390755e-16	5.42264563307709e-15
"3545"	"CTXN3"	-3.74346193467184	2.21378468024355	-91.1570264690632	1.12041191241386e-16	5.44213751987004e-15
"6552"	"HMGA2"	4.8299672118262	3.07528356932643	90.6939276431332	1.192165599418e-16	5.77421343877201e-15
"7649"	"KYNU"	4.81283911581329	3.62693177121247	90.4677434276598	1.22309665337558e-16	5.90724499813037e-15
"11796"	"PSD3"	-4.2394468724412	5.15482966579658	-90.3641914360976	1.23053077699584e-16	5.91453000905741e-15
"2840"	"CEP55"	4.72895041387537	3.09979660267111	90.3990916517131	1.23154328888227e-16	5.91453000905741e-15
"11251"	"PLEKHB1"	-5.63621667422683	6.6594754871153	-90.3649794198096	1.25189732696522e-16	5.98230461716667e-15
"7261"	"KCNIP1"	-4.25258821346466	2.82239452425967	-90.2094138114828	1.25267332296821e-16	5.98230461716667e-15
"9852"	"NCAM1"	-4.29921017045646	5.909496031673	-90.1479721475268	1.26203427232084e-16	5.99928507070225e-15
"1155"	"B3GALT2"	-4.22767218311939	2.52032742688578	-90.1122108585682	1.26644946999458e-16	5.99928507070225e-15
"5652"	"GALNTL2"	-4.54744646755075	3.29817978735709	-90.1357206212657	1.26678551554508e-16	5.99928507070225e-15
"707"	"APLNR"	-4.47007856841866	3.47102233974817	-89.8121173518755	1.3137619095306e-16	6.20212279050397e-15
"2215"	"CACNA1B"	-4.09000171204666	2.65415070482148	-89.7629882176452	1.31689157731388e-16	6.20212279050397e-15
"13337"	"SHC3"	-4.00227722418248	3.34313681132086	-89.6024515564926	1.34063853303679e-16	6.29656924235378e-15
"6228"	"GUCY1B3"	-4.68517308312814	4.26189417680868	-89.5555089430577	1.35623368808899e-16	6.35231542533768e-15
"6568"	"HMMR"	4.68134934443657	3.25408950942274	89.5196546837419	1.36180275386344e-16	6.36092469879939e-15
"2704"	"CDH20"	-3.96583357195113	2.30709027836132	-89.3057024422188	1.38706783935452e-16	6.43565797617913e-15
"6680"	"HS3ST2"	-4.44363052110233	2.55695980938655	-89.3299378501541	1.38859687612153e-16	6.43565797617913e-15
"1136"	"AURKB"	6.1299854113336	3.77506810042221	89.5293281142359	1.38984140599112e-16	6.43565797617913e-15
"6631"	"HOXB9"	4.35134783045257	2.80910456627372	89.2957658008307	1.3929015151681e-16	6.43565797617913e-15
"15790"	"UGT8"	-3.84985427664449	4.36999305420562	-89.174144281623	1.40732014332307e-16	6.48470300635542e-15
"8858"	"MAGI2"	-3.67234328694978	3.21753477466564	-89.1052638309477	1.41719853754081e-16	6.51261937103321e-15
"7146"	"ITPR1"	-3.60698383959851	4.92307226369201	-88.9613438276436	1.44061695461568e-16	6.60244044603298e-15
"13473"	"SLC1A2"	-5.61281748926586	5.01138830463234	-89.0596937403939	1.45457412569213e-16	6.6485346565483e-15
"4921"	"FAM171B"	-4.21273310670537	3.95769210052038	-88.8745391494679	1.46093417468252e-16	6.65975046635353e-15
"9974"	"NEK2"	4.46590785009599	3.38305562827135	88.8457515725433	1.46917081233086e-16	6.67943818118104e-15
"1536"	"C11orf87"	-4.54842986674008	2.62361557448024	-88.7810310864795	1.48150032672744e-16	6.71757953999367e-15
"7299"	"KCNQ3"	-3.87495577690529	2.74812441639216	-88.5498327487865	1.51357761908916e-16	6.84123615486423e-15
"9121"	"MEF2C"	-3.6444954587627	4.99321033507998	-88.5205969020953	1.51679703591922e-16	6.84123615486423e-15
"11740"	"PRR11"	3.87665397171717	3.33137126412945	88.4588898249262	1.52975849618245e-16	6.88149145156059e-15
"13673"	"SLC4A4"	-4.12599267933108	3.391161784174	-88.3254397807832	1.55652738516598e-16	6.98348299728812e-15
"715"	"APOB"	6.72759989306702	4.10882766427453	88.5608129518398	1.57324454816799e-16	7.03579833921784e-15
"11678"	"PRKCE"	-3.55286992905384	4.5757301951932	-88.18728097846	1.57644141332701e-16	7.03579833921784e-15
"168"	"ACSM3"	5.34795949036944	3.57264823962295	88.0412279213799	1.63159995746119e-16	7.26296283936181e-15
"1104"	"ATP8A2"	-3.85805486849757	2.66523414979838	-87.8657013012926	1.6397667351374e-16	7.26700370738566e-15
"13702"	"SLC7A14"	-4.31781022805144	2.64960618049796	-87.8865794999109	1.6413847816257e-16	7.26700370738566e-15
"10939"	"PENK"	-4.89694142462242	3.15682191924152	-87.9183558992406	1.64529499152494e-16	7.26700370738566e-15
"11946"	"PTPRT"	-4.04072781138306	2.36673641766847	-87.7738366034588	1.65961748637698e-16	7.28797995126868e-15
"9345"	"MMP1"	4.72870156778712	2.99267334034393	87.8264712403645	1.65988925334741e-16	7.28797995126868e-15
"7391"	"KIAA0513"	-4.8765618703772	4.93924202500263	-87.814063244087	1.66519499220962e-16	7.28797995126868e-15
"45"	"ABCC2"	4.20602136263534	3.040792847192	87.7462245258106	1.66714304709648e-16	7.28797995126868e-15
"16574"	"ZNF238"	-4.00806684284998	5.93767389308283	-87.6972015520476	1.67428304824752e-16	7.30047357789566e-15
"6127"	"GRIN2C"	-5.12138383168598	3.1602864054277	-87.2911589227919	1.77681575482581e-16	7.72778872551666e-15
"7768"	"LGI1"	-4.56040799370671	3.28625376852324	-87.0349282194859	1.81944233288742e-16	7.89304639526658e-15
"6043"	"GPR37"	-4.13637357943717	4.38172952493702	-86.8789127671515	1.84641864832529e-16	7.98974404449184e-15
"2810"	"CENPF"	4.427135543614	3.22787014961861	86.7944261381531	1.8697726150568e-16	8.05191045698103e-15
"6722"	"HSPA12A"	-3.48485969689573	4.64953179205604	-86.722990984772	1.87380991764429e-16	8.05191045698103e-15
"10132"	"NNAT"	-5.62691723918282	4.30023581432728	-86.9012345519289	1.87495363447796e-16	8.05191045698103e-15
"5067"	"FAM83A"	4.38635253059751	2.83772585232094	86.4533223018168	1.94671222321739e-16	8.31220888846653e-15
"3333"	"CPLX2"	-5.69396983579333	6.32466422307885	-86.5918901914934	1.94747880417202e-16	8.31220888846653e-15
"14954"	"TMEM130"	-6.8163928026887	4.53742875350187	-86.7419997317584	1.95321576973728e-16	8.31220888846653e-15
"1248"	"BCAS1"	-4.48146842522504	5.39438666196912	-86.4250980988735	1.95506819419032e-16	8.31220888846653e-15
"727"	"APOD"	-5.68194891738609	6.6190811449538	-86.4379667014385	1.98324027871367e-16	8.41101082382821e-15
"3699"	"DBC1"	-4.31201095391166	4.04699741640746	-86.2337261150835	1.99723093942869e-16	8.44932761447142e-15
"6141"	"GRM4"	-5.83507030995333	3.88281978304186	-86.1865295608483	2.04908874772238e-16	8.64725595542546e-15
"10320"	"NTS"	5.60812324604094	4.91535718455733	86.0560116183731	2.07367752421384e-16	8.72941434822759e-15
"14755"	"TGFBI"	4.67175995113131	5.27441067805901	85.883154103068	2.09055602209311e-16	8.77879054696192e-15
"11544"	"PPP1R17"	-4.37868849682454	2.79440587460108	-85.7631535339544	2.11473357333898e-16	8.85849943288854e-15
"5831"	"GLDN"	-3.61774319931434	3.02406213860302	-85.6341855970047	2.13651754255453e-16	8.92781558407163e-15
"14446"	"SYNE1"	-3.96337385120337	3.31431037234229	-85.6227880494395	2.14373125362264e-16	8.93605724768027e-15
"8586"	"LONRF2"	-3.6917044735584	3.8968086752505	-85.4803360563536	2.17741176872694e-16	9.05431542561599e-15
"2731"	"CDK2"	4.63388099687563	5.28612835768304	85.4732605737531	2.19564374847933e-16	9.10791490701318e-15
